RH50_0deg_O_scan1_2.Analysis-Filter
"BaryCenterX","BaryCenterY","BaryCenterZ","EqDiameter","OrientationPhi","OrientationTheta","Volume3d","Anisotropy","AspectRatio","index"
800.231,941.173,1161.15,3.97778,88.5204,125.865,32.955,0.833128,0,33512
1167.88,963.135,1166.27,5.56167,28.2414,67.1996,90.077,0.965798,0,33513
612.843,1181.87,1180.07,12.6865,45.2735,130.046,1069.11,0.993327,0,33514
985.171,360.92,1164.88,4.70831,63.1933,77.4953,54.6504,0.686157,0,33519
1021.47,552.54,1197.27,10.7703,6.35437,144.371,654.157,0.998439,0,33521
706.932,795.416,1162.05,3.54585,70.4873,42.7878,23.3431,0.89887,0,33526
572.65,846.536,1162.02,1.79354,24.5409,90.8207,3.02087,1.00004,0,33527
1107.48,1097.85,1160.53,2.22495,76.991,113.231,5.76712,0.934728,0,33530
790.902,1306.91,1162.85,5.6616,75.7546,102.259,95.0202,0.723916,0,33532
608.376,228.884,1165.71,9.15299,70.3655,67.2896,401.502,0.701987,0,33534
1161.38,973.921,1163.25,3.02928,68.8279,52.9712,14.5551,0.947374,0,33543
1200.16,1036.93,1162.29,3.38577,50.5089,52.7823,20.3222,0.911395,0,33544
654.875,1075.59,1161.55,1.28017,61.5766,58.9149,1.0985,0.982445,0,33545
373.793,1236.41,1247.81,23.7807,11.2463,125.175,7041.66,0.998552,0,33547
1131.92,211.629,1162.52,1.84632,40.6063,176.346,3.2955,0.735606,0,33551
89.2816,330.053,1165.33,6.88774,88.3949,107.538,171.091,0.962858,0,33552
147.556,368.504,1249.97,21.6947,21.7248,125.408,5346.4,0.999107,0,33553
611.13,671.97,1162.2,1.73746,61.5298,131.283,2.74625,0.909296,0,33559
666.9,702.975,1161.55,1.01607,90,90,0.54925,1,0,33561
751.365,817.303,1184.22,13.5564,40.78,101.281,1304.47,0.989344,0,33562
1298.44,831.783,1163.09,2.41937,47.3284,93.8471,7.41487,0.980719,0,33563
1074.45,943.475,1161.88,1.28017,90,90,1.0985,1,0,33564
683.15,1263.92,1161.55,1.01607,90,90,0.54925,1,0,33568
905.043,45.0281,1179.8,8.80836,8.97843,178.855,357.836,0.976159,0,33571
580.125,183.517,1165.05,2.11351,43.0029,54.8027,4.94325,0.965239,0,33573
739.514,235.671,1162.66,1.54269,57.2884,79.0518,1.92237,0.913121,0,33575
1010.45,371.453,1162.72,1.98889,82.0448,57.0202,4.11937,0.985265,0,33576
103.658,649.316,1164.12,2.15195,17.8287,141.599,5.21787,0.954871,0,33577
135.633,742.192,1162.63,1.46543,10.2758,48.9136,1.64775,0.998422,0,33580
529.082,799.548,1252.24,20.9464,19.7031,54.803,4811.98,0.996508,0,33583
779.263,886.893,1164.76,3.50363,80.7141,72.9144,22.5192,0.838857,0,33584
684.417,384.79,1166.02,10.3665,87.4754,158.702,583.303,0.946991,0,33588
149.422,592.226,1254.9,29.679,4.48525,124.359,13688.1,0.989536,0,33589
1292.52,766.025,1163.17,1.01607,54.7356,135,0.54925,1,0,33592
695.5,905.125,1163.17,1.01607,45,90,0.54925,1,0,33596
983.232,1107.11,1249.08,19.7858,15.1586,103.995,4055.66,0.999202,0,33599
752.116,180.63,1249.97,24.2017,9.57292,166,7422.29,0.998256,0,33604
284.917,264.55,1163.5,1.16311,89.4177,118.227,0.823875,1.00706,0,33606
672.1,389.025,1163.5,1.01607,90,90,0.54925,1,0,33609
138.213,685.543,1248.27,21.7942,25.7745,85.1223,5420.27,0.999214,0,33611
696.464,687.146,1175.17,23.1277,81.8705,74.0521,6477.3,0.995826,0,33614
238.059,866.028,1169.65,5.28847,8.79605,108.606,77.4442,0.96937,0,33617
683.15,1099.58,1163.93,1.16311,45.4883,79.3509,0.823875,1.01767,0,33621
732.68,1187.29,1163.89,1.37902,65.0675,173.057,1.37312,0.857342,0,33624
711.402,1322.22,1166.62,5.2188,68.2613,45.8697,74.4234,0.72922,0,33625
1012.37,374.725,1164.47,1.01607,54.7356,45,0.54925,1,0,33628
682.227,926.687,1166.51,3.82862,63.688,71.495,29.3849,0.944415,0,33634
1243.65,968.931,1175.71,9.48512,34.4164,122.006,446.815,0.975321,0,33636
644.312,1014.57,1164.88,1.61291,58.3723,100.343,2.197,0.801373,0,33638
620.632,1257.13,1166.55,4.21722,73.053,82.6928,39.2714,0.680601,0,33644
404.869,801.694,1167.07,2.32622,46.0471,82.6414,6.591,0.95137,0,33651
657.8,831.35,1165.12,1.01607,0,90,0.54925,1,0,33652
225.465,913.815,1167.88,2.88957,40.5141,90.8718,12.6327,0.918764,0,33655
911.922,922.967,1222.27,22.4146,5.07933,159.198,5896.47,0.993335,0,33656
461.012,1097.69,1165.29,1.28017,28.5733,132.928,1.0985,0.968944,0,33657
680.909,1307.4,1177.39,11.5648,62.5329,86.8663,809.869,0.9909,0,33661
641.275,26.5137,1178.88,12.7222,65.2761,84.5519,1078.18,0.992573,0,33662
802.698,118.115,1167.16,3.58708,40.5628,65.6354,24.167,0.81592,0,33665
555.75,131.95,1165.77,1.01607,0,90,0.54925,1,0,33666
996.45,231.4,1165.77,1.01607,0,90,0.54925,1,0,33667
1023.63,352.783,1167.86,4.54497,61.8512,97.3323,49.1579,0.841494,0,33669
732.747,409.855,1166.85,2.58673,62.8711,149.645,9.06262,0.955435,0,33671
530.4,25.35,1166.1,1.16311,90,90,0.823875,1,0,33680
347.75,78,1166.75,1.16311,0,90,0.823875,1,0,33681
563.55,143.867,1166.53,1.16311,41.9712,83.2109,0.823875,1.01616,0,33683
464.1,216.612,1166.26,1.28017,69.6993,90,1.0985,1,0,33684
175.789,457.793,1168.77,2.41937,1.55173,150.365,7.41487,0.983837,0,33687
705.9,707.525,1166.1,1.28017,90,90,1.0985,1,0,33690
194.641,962.826,1168.12,3.69265,53.6863,153.281,26.364,0.774444,0,33692
399.257,1075.78,1228.22,22.6733,4.53769,49.9956,6102.99,0.98886,0,33693
501.782,1170.22,1249.82,23.6549,32.7289,94.4225,6930.44,0.999095,0,33696
491.4,1175.85,1166.42,1.01607,0,90,0.54925,1,0,33697
611.71,295.221,1167.57,2.82534,84.0819,47.7594,11.8089,0.90287,0,33701
715.777,627.877,1170.24,3.89888,82.9651,134.074,31.0326,0.969873,0,33705
331.987,768.137,1167.07,1.28017,76.262,115.013,1.0985,0.970597,0,33706
331.009,862.366,1169.89,3.02928,47.825,149.674,14.5551,0.9439,0,33708
494.093,1172.97,1167.21,1.54269,62.1964,117.297,1.92237,0.986501,0,33714
558.74,156.065,1167.4,1.73746,89.8368,69.2668,2.74625,1.00208,0,33717
1305.39,683.382,1168.05,1.94367,77.1968,158.139,3.84475,0.93081,0,33728
747.5,842.725,1167.4,1.28017,90,90,1.0985,1,0,33732
784.636,852.876,1194.36,13.0023,14.1992,156.881,1150.95,0.992983,0,33733
1138.99,900.064,1168.33,1.54269,25.224,179.402,1.92237,1.24728,0,33735
1071.99,1040.58,1168.63,1.6775,35.7928,65.4432,2.47162,0.84452,0,33738
948.299,1062.21,1250.83,20.4514,10.0552,163.885,4478.86,0.999029,0,33739
445.32,1286.35,1177.34,8.60779,9.59325,100.245,333.944,0.967087,0,33741
602.502,95.1624,1191.05,23.0506,76.0928,85.1502,6412.77,0.99801,0,33742
842.977,119.584,1169.33,4.0215,81.9541,113.873,34.0535,0.975767,0,33744
157.071,269.154,1256.04,18.1598,23.2086,86.2003,3135.67,0.999386,0,33749
174.65,468.684,1174.31,5.45214,47.511,117.781,84.8591,0.761958,0,33752
1133.38,593.667,1168.48,1.16311,55.9444,120.323,0.823875,1.0315,0,33754
573.882,686.349,1169.68,3.416,78.0848,51.3189,20.8715,0.830176,0,33755
475.571,749.144,1169.69,2.07362,15.2265,116.893,4.66862,0.905018,0,33756
766.722,750.344,1171.28,5.85662,46.5047,174.727,105.181,0.694988,0,33757
295.452,1004.55,1171.13,5.01169,14.1715,149.204,65.91,0.679983,0,33763
790.127,1240.02,1170.29,3.19186,30.756,119.437,17.0267,0.871961,0,33765
275.561,170.852,1170.69,2.58673,88.0526,73.2,9.06262,0.973756,0,33767
1138.26,227.158,1172.04,3.10365,18.9517,71.559,15.6536,0.935155,0,33769
773.295,516.647,1171.09,2.71128,81.3734,156.347,10.4357,0.903054,0,33772
1094.37,747.192,1264.41,29.3293,39.0771,84.9375,13210,0.993046,0,33773
1079,835.9,1169.02,1.01607,0,90,0.54925,1,0,33775
1123.2,371.15,1169.67,1.01607,0,90,0.54925,1,0,33779
177.45,456.95,1169.67,1.01607,0,90,0.54925,1,0,33780
870.438,641.705,1249.55,20.8269,8.61184,97.2927,4730.14,0.998948,0,33782
674.05,661.7,1169.35,1.16311,90,90,0.823875,1,0,33783
615.569,768.337,1171.43,4.18752,77.3735,65.5853,38.4475,0.842833,0,33785
781.95,997.1,1169.67,1.01607,0,90,0.54925,1,0,33787
687.05,1050.07,1169.35,1.01607,90,90,0.54925,1,0,33789
808.897,1167.97,1173.37,8.91962,76.8757,133.21,371.568,0.781855,0,33790
217.765,214.802,1171.74,2.82534,64.1965,57.7938,11.8089,0.931159,0,33793
540.15,986.375,1170,1.01607,90,90,0.54925,1,0,33805
422.473,60.1032,1201.12,15.2418,14.5163,79.5672,1853.99,0.988696,0,33809
926.25,237.575,1170.65,1.01607,90,90,0.54925,1,0,33812
1235.37,466.405,1172.51,3.22582,82.9116,66.5383,17.576,0.900639,0,33814
917.28,617.96,1173.28,3.97778,21.0568,172.228,32.955,0.668544,0,33816
974.72,683.879,1240.38,18.2584,7.8801,44.4591,3187.02,0.998774,0,33817
398.777,728.431,1253.68,21.6183,13.5898,119.178,5290.1,0.998758,0,33818
1079.21,1008.28,1188.38,9.99721,17.3831,177.954,523.161,0.989253,0,33821
440.224,1174.99,1174,3.75567,41.9876,116.041,27.7371,0.958337,0,33822
725.4,315.575,1171.3,1.01607,90,90,0.54925,1,0,33824
493.675,461.446,1174.84,5.32572,20.9714,105.515,79.092,0.796498,0,33827
1207.05,917.15,1171.62,1.01607,0,90,0.54925,1,0,33831
688.35,1054.73,1172.17,1.46543,63.1836,88.6355,1.64775,1.01873,0,33833
961.964,1209.33,1268.65,27.6329,11.647,125.325,11047.9,0.983933,0,33835
981.933,950.885,1174.06,4.62808,65.4482,89.4816,51.9041,0.855186,0,33847
383.392,1132,1176.83,7.32388,64.9166,77.5356,205.694,0.637843,0,33849
1062.37,497.253,1253.24,19.0775,11.5321,173.793,3635.49,0.999094,0,33854
180.05,577.2,1173.25,1.16311,45,90,0.823875,1,0,33857
610.396,664.346,1175.24,3.71811,69.4943,70.25,26.9132,0.940019,0,33858
235.52,682.357,1178.41,10.3665,48.0324,50.402,583.303,0.456187,0,33860
192.56,750.228,1174.73,3.48933,85.8596,147.129,22.2446,0.825424,0,33862
635.05,766.594,1173.66,1.61291,60.6092,90,2.197,1,0,33863
439.271,901.852,1270.41,37.41,66.6055,86.3367,27413.3,0.973338,0,33865
629.763,970.797,1173.86,1.98889,66.1525,60.3058,4.11937,0.986255,0,33867
1093.72,1084.5,1174.87,2.68729,66.742,111.414,10.1611,1.02188,0,33869
920.492,1121.64,1191.49,15.3975,62.8566,136.668,1911.39,0.994509,0,33870
848.343,1271.86,1174.5,1.94367,54.7886,148.628,3.84475,0.909288,0,33872
651.425,1317.54,1179.94,9.34509,61.86,91.3607,427.316,0.952344,0,33873
1158.75,438.62,1254.65,22.9949,8.81731,86.5166,6366.36,0.998328,0,33875
318.346,603.123,1174.72,3.13953,54.6857,55.3062,16.2029,0.866988,0,33878
1136.67,662.824,1175.36,3.32363,20.793,44.5937,19.2237,0.905649,0,33879
653.9,670.475,1173.25,1.01607,90,90,0.54925,1,0,33881
256.75,701.675,1173.25,1.01607,90,90,0.54925,1,0,33882
118.408,784.875,1173.36,1.46543,82.6736,128.06,1.64775,0.992567,0,33885
1072.5,188.5,1174.22,1.01607,0,90,0.54925,1,0,33891
785.164,470.961,1174.37,2.11351,83.6035,66.8891,4.94325,0.938413,0,33893
623.828,697.471,1222.66,26.3155,70.5071,87.7321,9541.84,0.999487,0,33896
320.625,745.25,1174.8,2.38912,87.7555,100.358,7.14025,0.979557,0,33899
903.554,1243.96,1205.9,16.9368,26.7853,51.3964,2543.85,0.992909,0,33904
115.05,311.133,1174.77,1.16311,54.1403,90.6156,0.823875,1.00179,0,33906
1197.82,405.275,1176.04,1.73746,17.4748,157.998,2.74625,1.0311,0,33908
763.1,604.337,1175.2,1.28017,56.5431,131.361,1.0985,1,0,33911
1013.13,688.783,1175.52,1.46543,39.7904,57.6272,1.64775,0.96195,0,33912
601.384,870.665,1177.14,3.29167,65.5091,166.847,18.6745,0.980164,0,33913
172.74,916.005,1252.2,22.2499,9.10453,127.88,5767.4,0.998423,0,33914
401.537,942.419,1175.44,1.61291,54.6086,159.559,2.197,0.985994,0,33915
850.2,1270.75,1175.52,1.28017,0,90,1.0985,1,0,33919
455.263,204.611,1177.23,2.80326,12.9392,155.186,11.5342,0.813501,0,33921
947.137,293.93,1175.89,1.98889,77.4854,143.566,4.11937,0.945043,0,33924
1150.25,316.235,1180.43,4.61991,24.9693,96.7628,51.6295,0.822916,0,33925
215.474,445.707,1255.84,16.8652,11.6181,62.7539,2511.72,0.999389,0,33929
156.05,521.083,1177.67,4.07484,34.5038,84.2305,35.4266,0.842194,0,33932
635.7,721.175,1175.2,1.01607,90,90,0.54925,1,0,33936
826.089,885.005,1177.06,3.40096,88.5155,136.88,20.5969,0.899064,0,33955
908.03,913.319,1195.15,15.5219,52.6274,123.374,1958.08,0.987207,0,33957
505.7,27.3,1176.5,1.16311,90,90,0.823875,1,0,33963
895.107,278.347,1190.99,11.8443,15.364,167.401,870.012,0.958533,0,33966
1163.63,377.412,1257.95,21.2751,33.0953,61.2738,5042.11,0.999179,0,33967
1266.2,429,1176.82,1.01607,0,90,0.54925,1,0,33968
1264.09,555.736,1178.14,2.93085,71.4266,101.658,13.182,0.948901,0,33971
1249.3,580.45,1176.82,1.01607,0,90,0.54925,1,0,33972
797.409,692.25,1178.14,2.29345,61.2034,53.9957,6.31637,0.980235,0,33975
423.8,711.75,1177.15,1.16311,0,90,0.823875,1,0,33978
534.137,775.938,1176.66,1.28017,45,90,1.0985,0.682843,0,33979
642.678,964.015,1243.23,25.7136,60.3712,71.6977,8901.97,0.999159,0,33982
904.274,970.952,1253.41,20.8852,3.9667,147.028,4769.96,0.998755,0,33985
364.081,1216.6,1178.65,2.03214,30.0263,104.949,4.394,0.960129,0,33988
598,39,1177.47,1.01607,0,90,0.54925,1,0,33989
964.057,454.936,1181.83,3.17461,34.4485,110.96,16.7521,0.9464,0,33994
1075.66,554.472,1179.11,3.61405,87.9372,148.361,24.7162,0.846557,0,33996
321.1,745.55,1177.47,1.01607,0,90,0.54925,1,0,33999
544.269,1287.67,1179.76,4.35058,56.4105,43.8308,43.1161,0.579256,0,34006
843.326,614.077,1295.66,35.6151,82.5178,89.5765,23653.7,0.954517,0,34014
339.697,625.517,1179.28,2.11351,52.4963,66.3793,4.94325,0.96547,0,34015
611.869,815.34,1187.81,17.3519,80.9653,79.8158,2735.54,0.997594,0,34019
730.015,1213.19,1210.38,24.0122,74.866,88.2099,7249.28,0.999445,0,34021
568.736,1112.69,1180.17,2.88957,26.2919,135.827,12.6327,0.78161,0,34022
376.306,198.128,1182.78,6.40511,77.7944,64.4112,137.587,0.96568,0,34025
328.217,606.199,1269.97,24.3315,16.5015,78.6032,7542.3,0.993655,0,34033
1134.57,588.9,1178.77,1.01607,45,180,0.54925,1,0,34034
685.75,833.625,1178.45,1.01607,90,90,0.54925,1,0,34039
683.15,844.675,1178.45,1.01607,90,90,0.54925,1,0,34040
503.207,1097,1179.76,3.62739,81.905,104.959,24.9909,0.774234,0,34043
528.648,56.2017,1193.92,20.133,77.5223,107.988,4272.89,0.996039,0,34046
506.542,68.7786,1181.52,4.43217,80.1983,122.926,45.5877,0.891266,0,34047
1056.25,350.35,1179.42,1.01607,0,90,0.54925,1,0,34048
1011.25,423.216,1257.96,24.3075,5.73721,113.379,7520.06,0.997769,0,34050
1066.15,431.777,1181.54,3.64063,19.034,142.679,25.2655,0.809137,0,34051
663.382,654.829,1222.2,23.3167,47.1484,111.429,6637.41,0.998057,0,34055
971.735,673.977,1227.11,11.6736,7.70145,51.1414,832.938,0.999251,0,34059
1253.04,804.375,1179.42,1.28017,87.9695,71.3723,1.0985,0.961395,0,34060
208.05,908.1,1180.88,2.38912,43.6871,117.78,7.14025,0.989094,0,34062
1245.48,388.474,1181.39,2.29345,65.4054,127.24,6.31637,0.94846,0,34068
356.22,875.148,1181.77,3.70542,58.3404,78.574,26.6386,0.914987,0,34075
188.26,939.296,1255.66,21.166,11.6117,60.3517,4964.94,0.998723,0,34076
259.923,1005.9,1182.1,3.13953,70.4376,149.071,16.2029,0.988793,0,34078
281.775,1169.67,1180.07,1.01607,54.7356,135,0.54925,1,0,34081
750.36,763.49,1180.79,1.37902,64.9568,161.848,1.37312,0.980099,0,34094
139.858,1066.76,1181.7,1.46543,2.97624,91.4433,1.64775,0.97571,0,34099
689.217,1241.07,1180.83,1.16311,59.1924,125.102,0.823875,1.26263,0,34100
895.504,466.617,1276.63,36.5478,68.2648,83.736,25561.3,0.989181,0,34102
751.66,704.6,1181.89,2.18906,73.9079,83.1266,5.4925,0.984427,0,34108
630.058,844,1183.32,4.69248,75.564,86.869,54.1011,0.747311,0,34110
1043.45,867.131,1183.74,3.19186,30.3296,68.023,17.0267,0.909425,0,34112
561.925,1134.66,1183.52,2.50585,24.9445,106.687,8.23875,0.917455,0,34116
620.818,50.3747,1201.78,19.3908,70.644,86.0652,3817.56,0.996549,0,34118
627.735,187.575,1182.56,3.33939,71.9687,60.8085,19.4984,0.907816,0,34119
245.205,342.077,1184.31,4.51944,63.6279,170.673,48.334,0.762007,0,34120
1275.41,459.148,1257.87,20.3742,12.564,144.005,4428.33,0.998795,0,34122
839.023,503.597,1182.96,2.99068,89.0734,171.507,14.0059,0.842086,0,34123
346.504,529.394,1183.14,3.53189,76.8487,75.7889,23.0685,0.803202,0,34124
882.877,643.323,1182.7,1.79354,64.7805,81.8796,3.02087,0.959572,0,34127
576.997,715.807,1251.74,23.3719,38.6343,55.0014,6684.65,0.998441,0,34128
700.003,881.737,1257.74,28.2807,66.2029,87.1812,11843.2,0.999788,0,34129
91.65,871.325,1181.7,1.01607,90,90,0.54925,1,0,34133
778.854,1145.34,1188.87,22.2318,87.159,67.7636,5753.39,0.998858,0,34135
693.171,1240.09,1182.62,1.84632,51.5468,86.4696,3.2955,0.949558,0,34136
722.539,141.975,1186.01,4.66854,61.0445,65.0332,53.2772,0.792717,0,34138
918.301,353.166,1185.61,4.95537,28.8904,61.5093,63.713,0.856403,0,34139
530.697,488.687,1185.16,2.88957,21.4491,89.8858,12.6327,0.97296,0,34142
845.567,586.314,1184.41,2.91036,80.3396,167.145,12.9074,0.855585,0,34144
261.3,1036.53,1182.78,1.16311,45.1144,84.8333,0.823875,1.00409,0,34151
832.786,406.498,1258.72,19.7029,6.45089,113.793,4004.86,0.99876,0,34159
1253.17,468.887,1185.11,4.56184,45.0984,67.8661,49.7071,0.867483,0,34161
1022.02,485.983,1183.22,1.16311,63.2719,133.265,0.823875,1.61557,0,34162
746.637,538.103,1184.29,3.27546,85.7356,138.214,18.3999,0.967282,0,34163
626.434,649.266,1195.69,12.4203,63.0233,62.871,1003.21,0.990621,0,34166
344.906,643.337,1183.97,1.61291,26.8405,59.6017,2.197,0.970999,0,34167
1119.86,773.314,1185.31,2.95107,72.2286,104.4,13.4566,0.935619,0,34168
760.201,992.68,1256.96,23.9952,58.1046,105.604,7233.9,0.999707,0,34170
669.75,1246.65,1185.69,5.74756,74.8792,119.268,99.4142,0.538424,0,34172
600.6,775.45,1184.62,1.28017,0,90,1.0985,1,0,34178
689.217,1243.88,1183.87,1.16311,71.1793,126.179,0.823875,1.2584,0,34184
1124.39,544.716,1186.57,2.75804,22.8353,106.661,10.985,0.909097,0,34186
896.72,625.554,1188.27,4.01066,72.1999,68.4813,33.7789,0.959045,0,34187
342.875,641.225,1184.3,1.01607,90,45,0.54925,1,0,34188
653.25,808.6,1184.62,1.01607,0,90,0.54925,1,0,34191
353.693,1088.01,1185.69,1.54269,7.88326,138.027,1.92237,1.02746,0,34196
443.94,178.006,1189.75,3.19186,46.5272,152.642,17.0267,0.985227,0,34199
534.733,329.732,1187.13,3.40096,66.7591,97.1013,20.5969,0.948509,0,34201
772.404,417.224,1187.44,2.99068,56.5651,112.651,14.0059,0.956876,0,34203
868.59,472.117,1186.66,2.32622,39.2729,123.811,6.591,0.802098,0,34204
678.079,1245.26,1236.36,20.4744,54.9705,67.7691,4493.96,0.999114,0,34214
612.821,1273,1212.7,17.0271,67.8926,62.973,2584.77,0.998931,0,34216
544.83,153.53,1185.73,1.37902,53.8406,95.4974,1.37312,0.84327,0,34217
313.403,307.284,1261.5,18.1417,10.4068,84.3169,3126.33,0.998959,0,34220
69.1575,595.106,1188.08,3.02928,34.6145,134.23,14.5551,0.927821,0,34227
1214.85,802.1,1186.57,1.28017,0,90,1.0985,1,0,34228
304.751,871.729,1187.08,2.58673,55.8049,173.062,9.06262,0.829678,0,34230
800.896,986.809,1194.47,9.51805,37.9163,43.1087,451.483,0.92155,0,34232
515.402,1296.32,1188.96,4.14725,25.3597,151.678,37.349,0.894089,0,34235
932.379,399.75,1186.99,1.54269,63.2114,179.596,1.92237,1.00061,0,34238
119.116,760.472,1189.57,3.66682,48.3472,103.754,25.8147,0.970615,0,34243
640.083,958.346,1209.18,15.8994,31.8658,113.032,2104.45,0.986951,0,34249
119.925,1029.83,1188.23,2.18906,45.2139,113.372,5.4925,0.972374,0,34250
670.15,1114.75,1186.57,1.01607,0,90,0.54925,1,0,34251
571.992,283.092,1201.13,28.2951,89.6429,90.8539,11861.3,0.982472,0,34252
336.05,335.261,1187.6,1.94367,76.912,144.089,3.84475,0.887732,0,34255
1129.51,365.625,1187.81,1.73746,82.6983,59.0786,2.74625,0.855978,0,34256
135.984,457.645,1188.78,3.93308,76.3766,93.4845,31.8565,0.798788,0,34257
409.847,537.55,1187.72,1.98889,83.6314,85.9138,4.11937,1.00159,0,34261
1092,536.9,1187.22,1.01607,0,90,0.54925,1,0,34262
279.753,618.15,1190.07,3.43092,33.0107,107.926,21.1461,0.860871,0,34263
219.004,727.339,1190.12,5.97648,84.5388,162.22,111.772,0.900478,0,34265
1134.9,805.025,1186.9,1.01607,90,90,0.54925,1,0,34266
1075.75,944.45,1187.22,1.01607,0,90,0.54925,1,0,34268
167.1,1061,1262.33,23.159,4.27512,77.6359,6503.67,0.997646,0,34270
613.6,1090.38,1187.22,1.01607,45,90,0.54925,1,0,34271
996.643,1224.94,1189.2,3.22582,31.6426,90.5133,17.576,0.916746,0,34273
822.214,1285.24,1225.45,16.9927,36.4389,116.059,2569.12,0.996923,0,34274
550.225,446.55,1187.88,1.01607,45,180,0.54925,1,0,34276
185.343,540.656,1190.96,5.03938,27.0854,109.224,67.0085,0.911362,0,34277
1015.65,591.736,1187.79,1.79354,79.3099,138.083,3.02087,1.01265,0,34279
924.739,674.776,1260.81,16.3381,20.0072,90.8918,2283.51,0.999451,0,34280
292.011,908.833,1189.66,3.94435,69.2388,81.3849,32.1311,0.901952,0,34282
630.964,950.393,1188.48,1.54269,33.7799,168.372,1.92237,0.967643,0,34283
1039.35,1013.11,1188.67,1.79354,56.6151,111.333,3.02087,1.00048,0,34286
589.874,1276.13,1200.48,12.5013,58.551,67.8392,1022.98,0.986039,0,34289
11.5062,727.19,1274.9,27.4067,33.3825,81.6875,10778.8,0.992275,0,34297
807.123,882.134,1261.5,21.6179,31.2318,114.031,5289.83,0.998904,0,34298
796.247,1000.25,1260.09,18.3694,23.6743,116.066,3245.52,0.999196,0,34300
370.145,1130.11,1189.85,1.79354,27.8929,117.169,3.02087,0.924312,0,34301
709.02,1292.92,1206.38,17.1801,68.4466,75.5481,2655.07,0.992597,0,34303
162.862,240.338,1270.07,20.8055,12.7642,88.4655,4715.59,0.997458,0,34306
289.792,510.931,1189.19,2.80326,87.8751,143.662,11.5342,0.914938,0,34308
914.55,806.65,1189.17,1.01607,0,90,0.54925,1,0,34313
1018.1,969.057,1191.25,3.20893,68.0619,67.5672,17.3014,0.940189,0,34316
854.561,979.073,1191.01,3.46037,85.3334,57.7789,21.6954,0.882305,0,34317
885.237,1137.43,1259.72,19.0636,6.42084,100.214,3627.52,0.998856,0,34320
343.965,82.0677,1191.67,3.19186,87.1309,140.036,17.0267,0.880031,0,34324
148.2,242.45,1191.77,1.61291,0,90,2.197,1,0,34325
72.9083,615.55,1190.26,1.46543,46.745,71.6482,1.64775,0.921959,0,34329
232.7,914.225,1189.82,1.01607,45,90,0.54925,1,0,34333
735.02,1145.55,1256.65,25.9161,56.9066,107.849,9113.98,0.999352,0,34336
1209.33,341.518,1191.59,3.85232,83.1345,172.673,29.9341,0.871638,0,34338
269.741,738.549,1263.87,21.6314,2.69614,104.707,5299.71,0.997856,0,34343
887.204,846.129,1192.11,3.91035,45.152,45.213,31.3072,0.827551,0,34344
224.091,900.916,1225.81,15.4767,22.2729,54.2211,1941.05,0.995124,0,34346
233.242,916.608,1191.12,1.46543,49.7223,91.7117,1.64775,0.996997,0,34347
561.855,920.237,1194.24,6.12917,62.5514,85.4669,120.56,0.815181,0,34348
300.842,402.025,1190.8,1.46543,89.5914,138.22,1.64775,1.0009,0,34355
565.744,555.994,1192.22,2.03214,35.9104,105.779,4.394,0.969878,0,34356
446.828,83.7483,1247.44,18.5536,42.8416,86.4134,3344.11,0.999072,0,34361
1008.15,326.95,1192.42,1.28017,0,90,1.0985,1,0,34366
43.55,438.75,1191.77,1.01607,0,90,0.54925,1,0,34372
926.9,734.5,1192.1,1.16311,0,90,0.823875,1,0,34374
423.374,751.051,1194.4,3.65377,67.2147,93.1608,25.5401,0.71791,0,34375
138.16,804.523,1195.69,4.58691,60.195,91.5473,50.531,0.958104,0,34376
1091.54,1165.42,1197.03,7.26473,16.3118,89.3697,200.751,0.926133,0,34380
203.434,494.127,1194.37,2.78083,28.2594,51.3254,11.2596,0.909115,0,34385
186.726,1049.12,1287.61,22.502,19.3973,71.0904,5965.68,0.99486,0,34393
143.241,1070.68,1207.87,6.44323,4.43825,49.891,140.059,0.997456,0,34394
423.509,1151.33,1194.97,2.47769,24.4782,110.767,7.96412,0.981417,0,34395
304.685,1193.8,1264.68,21.8012,6.33548,78.562,5425.49,0.997778,0,34397
657.122,1255.66,1194.38,2.91036,48.067,149.213,12.9074,0.948481,0,34398
698.668,719.995,1202.65,5.55034,17.8507,73.8565,89.5277,0.993716,0,34409
191.955,801.536,1193.61,2.71128,81.7209,105.686,10.4357,0.943029,0,34410
231.4,914.875,1193.07,1.01607,45,90,0.54925,1,0,34411
582.982,924.214,1196.24,5.36852,30.6523,61.3808,81.0144,0.781269,0,34412
742.579,928.107,1192.94,1.54269,86.6095,54.8497,1.92237,1.06863,0,34413
664.349,937.337,1196.29,3.81665,63.8687,61.8245,29.1102,0.983932,0,34414
335.907,1099.34,1195.22,2.97101,23.7947,79.205,13.7312,0.910284,0,34415
647.572,261.99,1194.21,2.95107,81.2329,116.088,13.4566,0.870544,0,34418
570.7,267.475,1193.4,1.01607,90,90,0.54925,1,0,34419
726.607,307.45,1193.86,1.54269,33.57,176.613,1.92237,1.00107,0,34421
605.8,621.725,1193.4,1.01607,90,90,0.54925,1,0,34425
627.642,828.308,1196.58,4.09579,40.4973,160.017,35.9759,0.844825,0,34426
996.369,840.937,1195.45,2.56034,25.095,47.114,8.788,0.966011,0,34427
889.677,1046.24,1194.22,1.98889,73.3575,172.927,4.11937,0.805575,0,34429
543.4,578.5,1194.38,1.01607,0,90,0.54925,1,0,34436
